id,split,language,country,category,subcategory,label,image_relpath,image_exists,image_width,image_height,image_format,image_mode,image_is_animated,image_size_bytes,image_error,audio_relpath,audio_exists,audio_duration_sec,audio_sample_rate,audio_channels,audio_subtype,audio_size_bytes,audio_error
82cce7560488e7cbb94bf60a11a5611982ad4c0a27093bd0e7c152780d6a6314,train,msa,Jordan,"Objects, Materials & Clothing",Everyday Objects,0,images/82cce7560488e7cbb94bf60a11a5611982ad4c0a27093bd0e7c152780d6a6314.jpg,True,900.0,900.0,JPEG,RGB,False,47863.0,,audio/msa/82cce7560488e7cbb94bf60a11a5611982ad4c0a27093bd0e7c152780d6a6314.wav,True,14.516291666666667,24000,1,PCM_16,696826,
17e37e1e696bd8d4f2f12a96018a0d126e0d2e1a8be1720ab4994913586d1e9a,train,msa,Jordan,"Culture, Arts & Entertainment",Festivals & Celebrations,1,images/17e37e1e696bd8d4f2f12a96018a0d126e0d2e1a8be1720ab4994913586d1e9a.jpg,True,853.0,1280.0,JPEG,RGB,False,123416.0,,audio/msa/17e37e1e696bd8d4f2f12a96018a0d126e0d2e1a8be1720ab4994913586d1e9a.wav,True,21.844291666666667,24000,1,PCM_16,1048570,
ba77ba23cd351662012e6c007abc2306e6971e26d33afc2930180bc519300c3d,train,msa,Jordan,Religion & Spirituality,Spiritual Practices,2,images/ba77ba23cd351662012e6c007abc2306e6971e26d33afc2930180bc519300c3d.jpg,True,866.0,1390.0,JPEG,RGB,False,122672.0,,audio/msa/ba77ba23cd351662012e6c007abc2306e6971e26d33afc2930180bc519300c3d.wav,True,19.294958333333334,24000,1,PCM_16,926202,
f4e584fd2881cc956a2c02b486fd294f37245aa5c5fff02fd44685aa4c248375,train,msa,Jordan,Religion & Spirituality,Rituals & Ceremonies,1,images/f4e584fd2881cc956a2c02b486fd294f37245aa5c5fff02fd44685aa4c248375.jpg,True,1440.0,1080.0,JPEG,RGB,False,350621.0,,audio/msa/f4e584fd2881cc956a2c02b486fd294f37245aa5c5fff02fd44685aa4c248375.wav,True,16.190958333333334,24000,1,PCM_16,777210,
2d89e6330584a7b4aed4551730436748d7c58246e68a9eff2d94af239b470218,train,msa,Jordan,Food & Cooking,Traditional & Regional Cuisines,0,images/2d89e6330584a7b4aed4551730436748d7c58246e68a9eff2d94af239b470218.jpg,True,1600.0,900.0,JPEG,RGB,False,162899.0,,audio/msa/2d89e6330584a7b4aed4551730436748d7c58246e68a9eff2d94af239b470218.wav,True,18.281625,24000,1,PCM_16,877562,
1640ea76df3c918bae4fe25fd441bf6f9d392393500c09469c7141fe49645b1c,train,msa,Jordan,Food & Cooking,Traditional & Regional Cuisines,2,images/1640ea76df3c918bae4fe25fd441bf6f9d392393500c09469c7141fe49645b1c.jpg,True,1300.0,956.0,JPEG,RGB,False,118339.0,,audio/msa/1640ea76df3c918bae4fe25fd441bf6f9d392393500c09469c7141fe49645b1c.wav,True,21.758958333333332,24000,1,PCM_16,1044474,
f4a181f100ae23e99e326bf6ee041ff16662d2de81c8dd205a43ef4e1e8cc44c,train,msa,Jordan,Religion & Spirituality,Rituals & Ceremonies,1,images/f4a181f100ae23e99e326bf6ee041ff16662d2de81c8dd205a43ef4e1e8cc44c.jpg,True,1300.0,955.0,JPEG,RGB,False,166830.0,,audio/msa/f4a181f100ae23e99e326bf6ee041ff16662d2de81c8dd205a43ef4e1e8cc44c.wav,True,12.468291666666667,24000,1,PCM_16,598522,
ff7bf5e2cd27fcc10a0fa30bcd50199be3fb9c3d3a3aa2219d6e8a40715225ec,train,msa,Jordan,"Culture, Arts & Entertainment",Traditional Arts & Crafts,0,images/ff7bf5e2cd27fcc10a0fa30bcd50199be3fb9c3d3a3aa2219d6e8a40715225ec.jpg,True,1200.0,1200.0,JPEG,RGB,False,353534.0,,audio/msa/ff7bf5e2cd27fcc10a0fa30bcd50199be3fb9c3d3a3aa2219d6e8a40715225ec.wav,True,18.366958333333333,24000,1,PCM_16,881658,
c132662021beeda81c30e700f24f02f3de805ffe73af1984b9efaab787b638a6,train,msa,Jordan,"People, Society & Education",Healthcare & Well-being,0,images/c132662021beeda81c30e700f24f02f3de805ffe73af1984b9efaab787b638a6.jpg,True,1456.0,816.0,JPEG,RGB,False,132198.0,,audio/msa/c132662021beeda81c30e700f24f02f3de805ffe73af1984b9efaab787b638a6.wav,True,17.961625,24000,1,PCM_16,862202,
c8909461ac8ba9e932db46728a0a1626a6a417901c18a835d12b6c3d672c9947,train,msa,Jordan,"History, Geography & National Identity",National Symbols & Flags,0,images/c8909461ac8ba9e932db46728a0a1626a6a417901c18a835d12b6c3d672c9947.jpg,True,1200.0,898.0,JPEG,RGB,False,155722.0,,audio/msa/c8909461ac8ba9e932db46728a0a1626a6a417901c18a835d12b6c3d672c9947.wav,True,32.18029166666667,24000,1,PCM_16,1544698,
8c8dd29e56bf21e87d2ac2096ce4e42b31f558c69b688f1a9f59f07b5f0681dc,train,msa,Jordan,Food & Cooking,Traditional & Regional Cuisines,1,images/8c8dd29e56bf21e87d2ac2096ce4e42b31f558c69b688f1a9f59f07b5f0681dc.jpg,True,1300.0,956.0,JPEG,RGB,False,203186.0,,audio/msa/8c8dd29e56bf21e87d2ac2096ce4e42b31f558c69b688f1a9f59f07b5f0681dc.wav,True,11.774958333333334,24000,1,PCM_16,565242,
23d97c738c1a865f7166ed8ee32d1e2b3a7d11ce4f920e8776401463bde591d6,train,msa,Jordan,"History, Geography & National Identity",Historical Narratives,2,images/23d97c738c1a865f7166ed8ee32d1e2b3a7d11ce4f920e8776401463bde591d6.jpg,True,863.0,1390.0,JPEG,RGB,False,189212.0,,audio/msa/23d97c738c1a865f7166ed8ee32d1e2b3a7d11ce4f920e8776401463bde591d6.wav,True,21.801625,24000,1,PCM_16,1046522,
e9c99d5a6deabce0948ee4b5f850bcb8225b644d21dd64f87b2c05544eb88b1c,train,msa,Jordan,Sports & Recreation,Traditional Sports,2,images/e9c99d5a6deabce0948ee4b5f850bcb8225b644d21dd64f87b2c05544eb88b1c.jpg,True,1200.0,1200.0,JPEG,RGB,False,121568.0,,audio/msa/e9c99d5a6deabce0948ee4b5f850bcb8225b644d21dd64f87b2c05544eb88b1c.wav,True,16.329625,24000,1,PCM_16,783866,
2563a39cb2ac7316b6c80f5afb984e7b1b553ceed2fe9dbee2a474fc7eff6187,train,msa,Jordan,Religion & Spirituality,Holy Texts & Scriptures,0,images/2563a39cb2ac7316b6c80f5afb984e7b1b553ceed2fe9dbee2a474fc7eff6187.jpg,True,1300.0,968.0,JPEG,RGB,False,253449.0,,audio/msa/2563a39cb2ac7316b6c80f5afb984e7b1b553ceed2fe9dbee2a474fc7eff6187.wav,True,17.716291666666667,24000,1,PCM_16,850426,
8b7ccd1bd2d760e2c09cf7da6e10a85fba9152d97b7c55c29aa2f29779167824,train,msa,Jordan,"History, Geography & National Identity",Geography & Cultural Regions,2,images/8b7ccd1bd2d760e2c09cf7da6e10a85fba9152d97b7c55c29aa2f29779167824.jpg,True,1600.0,1154.0,JPEG,RGB,False,218990.0,,audio/msa/8b7ccd1bd2d760e2c09cf7da6e10a85fba9152d97b7c55c29aa2f29779167824.wav,True,14.067625,24000,1,PCM_16,675290,
658e537686a58d43cf7d2b3694b1ac9c1cb645b43f1306ad4333c71b6c7daf83,train,msa,Jordan,Sports & Recreation,eSports & Gaming,1,images/658e537686a58d43cf7d2b3694b1ac9c1cb645b43f1306ad4333c71b6c7daf83.jpg,True,800.0,1066.0,JPEG,RGB,False,162196.0,,audio/msa/658e537686a58d43cf7d2b3694b1ac9c1cb645b43f1306ad4333c71b6c7daf83.wav,True,20.457625,24000,1,PCM_16,982010,
28377d2664226bd3cf002d19900b090f84e96d6a88c363db4a80bbfa8eaeee77,train,msa,Jordan,"Culture, Arts & Entertainment",Music,2,images/28377d2664226bd3cf002d19900b090f84e96d6a88c363db4a80bbfa8eaeee77.jpg,True,1300.0,957.0,JPEG,RGB,False,115599.0,,audio/msa/28377d2664226bd3cf002d19900b090f84e96d6a88c363db4a80bbfa8eaeee77.wav,True,12.286958333333333,24000,1,PCM_16,589818,
b4a7e8100a3eadea9024da5d7c5a26a0935d616e148cb38d0ca85708d8aebfbb,train,msa,Jordan,"People, Society & Education",Community & Civic Life,2,images/b4a7e8100a3eadea9024da5d7c5a26a0935d616e148cb38d0ca85708d8aebfbb.jpg,True,1200.0,800.0,JPEG,RGB,False,234971.0,,audio/msa/b4a7e8100a3eadea9024da5d7c5a26a0935d616e148cb38d0ca85708d8aebfbb.wav,True,17.342958333333332,24000,1,PCM_16,832506,
a2c35525c81eca1f0d72fddc461eea79a5c4689b44f6fc6eff315ef2b190037e,train,msa,Jordan,Sports & Recreation,Outdoor Activities,2,images/a2c35525c81eca1f0d72fddc461eea79a5c4689b44f6fc6eff315ef2b190037e.jpg,True,1704.0,959.0,JPEG,RGB,False,215039.0,,audio/msa/a2c35525c81eca1f0d72fddc461eea79a5c4689b44f6fc6eff315ef2b190037e.wav,True,21.204291666666666,24000,1,PCM_16,1017850,
d8902145a2d67f374461c0b128080e8d1d7bcc932b9e0aaf0add1df0aaa2a130,train,msa,Jordan,Sports & Recreation,Outdoor Activities,2,images/d8902145a2d67f374461c0b128080e8d1d7bcc932b9e0aaf0add1df0aaa2a130.jpg,True,1280.0,854.0,JPEG,RGB,False,161026.0,,audio/msa/d8902145a2d67f374461c0b128080e8d1d7bcc932b9e0aaf0add1df0aaa2a130.wav,True,13.363625,24000,1,PCM_16,641498,
1309544d881df4c48f3dd607b22ab21f76aa6d4e878c22fd672c3818a387c12c,train,msa,Jordan,Vehicles & Transportation,Water Transport,0,images/1309544d881df4c48f3dd607b22ab21f76aa6d4e878c22fd672c3818a387c12c.jpg,True,1600.0,1067.0,JPEG,RGB,False,218639.0,,audio/msa/1309544d881df4c48f3dd607b22ab21f76aa6d4e878c22fd672c3818a387c12c.wav,True,16.713625,24000,1,PCM_16,802298,
a1ebc8a46b643124be67535a58c60d6eb7b921bb7a531ecbcdca755dbd17fc00,train,msa,Jordan,"People, Society & Education",Community & Civic Life,1,images/a1ebc8a46b643124be67535a58c60d6eb7b921bb7a531ecbcdca755dbd17fc00.jpg,True,2500.0,755.0,JPEG,RGB,False,279566.0,,audio/msa/a1ebc8a46b643124be67535a58c60d6eb7b921bb7a531ecbcdca755dbd17fc00.wav,True,21.257625,24000,1,PCM_16,1020410,
f925507d12f2df57257ddb5784e37353e44a2e365b242d82ece72b44faec5866,train,msa,Jordan,"Objects, Materials & Clothing",Clothing & Fashion,0,images/f925507d12f2df57257ddb5784e37353e44a2e365b242d82ece72b44faec5866.jpg,True,1066.0,1066.0,JPEG,RGB,False,140873.0,,audio/msa/f925507d12f2df57257ddb5784e37353e44a2e365b242d82ece72b44faec5866.wav,True,21.385625,24000,1,PCM_16,1026554,
cd5dd743ca31c03446a9694f2a911ce661e18472bad8ef48f5bab745fdd2fe7f,train,msa,Jordan,"Culture, Arts & Entertainment",Heritage & History,1,images/cd5dd743ca31c03446a9694f2a911ce661e18472bad8ef48f5bab745fdd2fe7f.jpg,True,1500.0,1000.0,JPEG,RGB,False,237803.0,,audio/msa/cd5dd743ca31c03446a9694f2a911ce661e18472bad8ef48f5bab745fdd2fe7f.wav,True,21.716291666666667,24000,1,PCM_16,1042426,
e9167fcc77900addade95bfd8c49e3871009c1b45a669fc69a7f9aefef13fa54,train,msa,Jordan,"People, Society & Education",Occupations & Careers,1,images/e9167fcc77900addade95bfd8c49e3871009c1b45a669fc69a7f9aefef13fa54.png,True,1181.0,753.0,PNG,RGB,False,989812.0,,audio/msa/e9167fcc77900addade95bfd8c49e3871009c1b45a669fc69a7f9aefef13fa54.wav,True,15.486958333333334,24000,1,PCM_16,743418,
719e7bc7d68ff4ce26b15c2d98509d195cd30354baecb8501c1b80de094525fc,train,msa,Jordan,"People, Society & Education",Occupations & Careers,1,images/719e7bc7d68ff4ce26b15c2d98509d195cd30354baecb8501c1b80de094525fc.jpg,True,866.0,1390.0,JPEG,RGB,False,103718.0,,audio/msa/719e7bc7d68ff4ce26b15c2d98509d195cd30354baecb8501c1b80de094525fc.wav,True,14.420291666666667,24000,1,PCM_16,692218,
2c155c10540d4f42c225c3551f7ab3a7e88ac5ebe20479325f84edf816102c66,train,msa,Jordan,"History, Geography & National Identity",Geography & Cultural Regions,2,images/2c155c10540d4f42c225c3551f7ab3a7e88ac5ebe20479325f84edf816102c66.jpg,True,1920.0,960.0,JPEG,RGB,False,189091.0,,audio/msa/2c155c10540d4f42c225c3551f7ab3a7e88ac5ebe20479325f84edf816102c66.wav,True,14.622291666666667,24000,1,PCM_16,701914,
9256e106959b1fb0a4fbc967ea1d156f07a25a3a28547f2b4411f46df201200e,train,msa,Jordan,"People, Society & Education",Social Interaction,2,images/9256e106959b1fb0a4fbc967ea1d156f07a25a3a28547f2b4411f46df201200e.png,True,1712.0,958.0,PNG,RGB,False,1608398.0,,audio/msa/9256e106959b1fb0a4fbc967ea1d156f07a25a3a28547f2b4411f46df201200e.wav,True,14.836291666666666,24000,1,PCM_16,712186,
f833ee26cf7023dea034c98c16e53c26ee77c9bbd055be695dbe8556865df2c7,train,msa,Jordan,"People, Society & Education",Social Interaction,1,images/f833ee26cf7023dea034c98c16e53c26ee77c9bbd055be695dbe8556865df2c7.jpg,True,1500.0,1000.0,JPEG,RGB,False,198102.0,,audio/msa/f833ee26cf7023dea034c98c16e53c26ee77c9bbd055be695dbe8556865df2c7.wav,True,13.417625,24000,1,PCM_16,644090,
dbb788154e8af138f42d695fb679db4f1d83007846e613198216242dc4afebe8,train,msa,Jordan,"People, Society & Education",Community & Civic Life,1,images/dbb788154e8af138f42d695fb679db4f1d83007846e613198216242dc4afebe8.jpg,True,1300.0,956.0,JPEG,RGB,False,197881.0,,audio/msa/dbb788154e8af138f42d695fb679db4f1d83007846e613198216242dc4afebe8.wav,True,18.740291666666668,24000,1,PCM_16,899578,
ed6ca4430f3ce4774853b9b51aa7f4479e483f5584b699b7622307eb33ddd3da,train,msa,Jordan,"Culture, Arts & Entertainment",Festivals & Celebrations,2,images/ed6ca4430f3ce4774853b9b51aa7f4479e483f5584b699b7622307eb33ddd3da.jpg,True,1600.0,1067.0,JPEG,RGB,False,463528.0,,audio/msa/ed6ca4430f3ce4774853b9b51aa7f4479e483f5584b699b7622307eb33ddd3da.wav,True,18.921625,24000,1,PCM_16,908282,
1323036147990ad082aa81e4b9edb2d79b24a65876bcc9c86050c48f465c02a0,train,msa,Jordan,"Culture, Arts & Entertainment",Heritage & History,0,images/1323036147990ad082aa81e4b9edb2d79b24a65876bcc9c86050c48f465c02a0.jpg,True,1300.0,956.0,JPEG,RGB,False,333410.0,,audio/msa/1323036147990ad082aa81e4b9edb2d79b24a65876bcc9c86050c48f465c02a0.wav,True,13.214291666666666,24000,1,PCM_16,634330,
ed659c1092d506f6445aab8c2018e5cb999fdb807a5c43d67fcbba47f713f6f0,train,msa,Jordan,"Culture, Arts & Entertainment",Modern Culture & Trends,1,images/ed659c1092d506f6445aab8c2018e5cb999fdb807a5c43d67fcbba47f713f6f0.jpg,True,1440.0,810.0,JPEG,RGB,False,97632.0,,audio/msa/ed659c1092d506f6445aab8c2018e5cb999fdb807a5c43d67fcbba47f713f6f0.wav,True,14.846958333333333,24000,1,PCM_16,712698,
e004723d8dc633450765cbadb7617de31248eac619835cb6a4db4155385649ec,train,msa,Jordan,Religion & Spirituality,Places of Worship,2,images/e004723d8dc633450765cbadb7617de31248eac619835cb6a4db4155385649ec.jpg,True,1300.0,956.0,JPEG,RGB,False,203571.0,,audio/msa/e004723d8dc633450765cbadb7617de31248eac619835cb6a4db4155385649ec.wav,True,12.339625,24000,1,PCM_16,592346,
9969a276eaf479dd86a3676b8f32d4a7c96d08bd1775f2d4098030f410bf8f8e,train,msa,Jordan,"Culture, Arts & Entertainment",Film & Animation,2,images/9969a276eaf479dd86a3676b8f32d4a7c96d08bd1775f2d4098030f410bf8f8e.jpg,True,1920.0,800.0,JPEG,RGB,False,206573.0,,audio/msa/9969a276eaf479dd86a3676b8f32d4a7c96d08bd1775f2d4098030f410bf8f8e.wav,True,21.801625,24000,1,PCM_16,1046522,
d0a432dc4fa7ca7b7e4bb0f16c36ec6e6667218cb2d9f90c7967e54b66417a70,train,msa,Jordan,"Culture, Arts & Entertainment",Festivals & Celebrations,2,images/d0a432dc4fa7ca7b7e4bb0f16c36ec6e6667218cb2d9f90c7967e54b66417a70.jpg,True,1920.0,600.0,JPEG,RGB,False,198159.0,,audio/msa/d0a432dc4fa7ca7b7e4bb0f16c36ec6e6667218cb2d9f90c7967e54b66417a70.wav,True,16.190958333333334,24000,1,PCM_16,777210,
a986cdd1991827505d00762b0f04056518c643c02afccc55920d4d97e6a4f39d,train,msa,Jordan,Food & Cooking,Cooking & Eating Customs,0,images/a986cdd1991827505d00762b0f04056518c643c02afccc55920d4d97e6a4f39d.jpg,True,1024.0,768.0,JPEG,RGB,False,59440.0,,audio/msa/a986cdd1991827505d00762b0f04056518c643c02afccc55920d4d97e6a4f39d.wav,True,18.100291666666667,24000,1,PCM_16,868858,
be05c92b87783062ed940d26b307a6131f68b52ee146b164450597d0cbf1f624,train,msa,Jordan,Religion & Spirituality,Places of Worship,1,images/be05c92b87783062ed940d26b307a6131f68b52ee146b164450597d0cbf1f624.jpg,True,1280.0,720.0,JPEG,RGB,False,228865.0,,audio/msa/be05c92b87783062ed940d26b307a6131f68b52ee146b164450597d0cbf1f624.wav,True,22.409625,24000,1,PCM_16,1075706,
5275571794dfb6f6b0be24ff5899d12809ff920857e09858141df71703a44a4d,train,msa,Jordan,Food & Cooking,Cooking & Eating Customs,1,images/5275571794dfb6f6b0be24ff5899d12809ff920857e09858141df71703a44a4d.jpg,True,1300.0,639.0,JPEG,RGB,False,93897.0,,audio/msa/5275571794dfb6f6b0be24ff5899d12809ff920857e09858141df71703a44a4d.wav,True,13.620291666666667,24000,1,PCM_16,653818,
ae85a0bcfcd54e02a18916c255c4e82532d9d8f9a6dc8c1b57c7f8dd1e8f1e50,train,msa,Jordan,Food & Cooking,Beverages,1,images/ae85a0bcfcd54e02a18916c255c4e82532d9d8f9a6dc8c1b57c7f8dd1e8f1e50.jpg,True,1300.0,956.0,JPEG,RGB,False,140486.0,,audio/msa/ae85a0bcfcd54e02a18916c255c4e82532d9d8f9a6dc8c1b57c7f8dd1e8f1e50.wav,True,13.492291666666667,24000,1,PCM_16,647674,
66d9946a359deb4d512db1576fda2b40e81c381757c05e6227c953610b95f347,train,msa,Jordan,"Culture, Arts & Entertainment",Modern Culture & Trends,2,images/66d9946a359deb4d512db1576fda2b40e81c381757c05e6227c953610b95f347.jpg,True,1344.0,768.0,JPEG,RGB,False,294181.0,,audio/msa/66d9946a359deb4d512db1576fda2b40e81c381757c05e6227c953610b95f347.wav,True,18.228291666666667,24000,1,PCM_16,875002,
8617bf4e9a2875a48bb117c982576fd5d020f3d24983ff4439b9ea9dd10d902a,train,msa,Jordan,"Objects, Materials & Clothing",Everyday Objects,2,images/8617bf4e9a2875a48bb117c982576fd5d020f3d24983ff4439b9ea9dd10d902a.jpg,True,1165.0,1165.0,JPEG,RGB,False,210116.0,,audio/msa/8617bf4e9a2875a48bb117c982576fd5d020f3d24983ff4439b9ea9dd10d902a.wav,True,17.950958333333332,24000,1,PCM_16,861690,
84d0e2296fd1492025a19023375e8c1e41f8675c85cf566b58ed50e28a75e402,train,msa,Jordan,"Culture, Arts & Entertainment",Film & Animation,0,images/84d0e2296fd1492025a19023375e8c1e41f8675c85cf566b58ed50e28a75e402.jpg,True,900.0,900.0,JPEG,RGB,False,123028.0,,audio/msa/84d0e2296fd1492025a19023375e8c1e41f8675c85cf566b58ed50e28a75e402.wav,True,16.787625,24000,1,PCM_16,805850,
86e53dc3e6c6f2296f1289f9a902adb74eb4c6bf78d9fb0311c83fe77995c0d0,train,msa,Jordan,"Culture, Arts & Entertainment",Festivals & Celebrations,0,images/86e53dc3e6c6f2296f1289f9a902adb74eb4c6bf78d9fb0311c83fe77995c0d0.jpg,True,1080.0,1080.0,JPEG,RGB,False,200690.0,,audio/msa/86e53dc3e6c6f2296f1289f9a902adb74eb4c6bf78d9fb0311c83fe77995c0d0.wav,True,16.468291666666666,24000,1,PCM_16,790522,
cc147a8bd7fde742e2321ee69170e08af94cf2b28c16d5b2b46f558b92d51149,train,msa,Jordan,Vehicles & Transportation,Public Transport,0,images/cc147a8bd7fde742e2321ee69170e08af94cf2b28c16d5b2b46f558b92d51149.jpg,True,1300.0,956.0,JPEG,RGB,False,206439.0,,audio/msa/cc147a8bd7fde742e2321ee69170e08af94cf2b28c16d5b2b46f558b92d51149.wav,True,17.02295833333333,24000,1,PCM_16,817146,
6801b56a6809eedd7a8a5b1edc1b3fa37b2901dcc34e2777294b002fbf4ec9b3,train,msa,Jordan,"Objects, Materials & Clothing",Clothing & Fashion,1,images/6801b56a6809eedd7a8a5b1edc1b3fa37b2901dcc34e2777294b002fbf4ec9b3.jpg,True,866.0,1390.0,JPEG,RGB,False,140218.0,,audio/msa/6801b56a6809eedd7a8a5b1edc1b3fa37b2901dcc34e2777294b002fbf4ec9b3.wav,True,12.052291666666667,24000,1,PCM_16,578554,
2bf6ca720dbaf60ff951bc4596d78c4b72c0dbd78c2f822a9be08d26f4bce999,train,msa,Jordan,"Culture, Arts & Entertainment",Film & Animation,2,images/2bf6ca720dbaf60ff951bc4596d78c4b72c0dbd78c2f822a9be08d26f4bce999.jpg,True,1300.0,956.0,JPEG,RGB,False,165371.0,,audio/msa/2bf6ca720dbaf60ff951bc4596d78c4b72c0dbd78c2f822a9be08d26f4bce999.wav,True,13.342958333333334,24000,1,PCM_16,640506,
145e69edf653db88fbc39775ae7cedcd0b5af7d3c06b18fe5f0e4b8f0de65846,train,msa,Jordan,"History, Geography & National Identity",National Symbols & Flags,0,images/145e69edf653db88fbc39775ae7cedcd0b5af7d3c06b18fe5f0e4b8f0de65846.jpg,True,1300.0,1068.0,JPEG,RGB,False,158905.0,,audio/msa/145e69edf653db88fbc39775ae7cedcd0b5af7d3c06b18fe5f0e4b8f0de65846.wav,True,13.129625,24000,1,PCM_16,630266,
fdc7b5cfcbb83f0cd372b5cf78c522fdaac745bf9b4b0cb80fb6980d64b803cd,train,msa,Jordan,Food & Cooking,Beverages,1,images/fdc7b5cfcbb83f0cd372b5cf78c522fdaac745bf9b4b0cb80fb6980d64b803cd.jpg,True,1000.0,1000.0,JPEG,RGB,False,113263.0,,audio/msa/fdc7b5cfcbb83f0cd372b5cf78c522fdaac745bf9b4b0cb80fb6980d64b803cd.wav,True,12.105625,24000,1,PCM_16,581114,
5dd4b38e8d0a591df9f3e1902824b1774095058e2b71c4f41bac7712c71a3142,train,msa,Jordan,Food & Cooking,Traditional & Regional Cuisines,2,images/5dd4b38e8d0a591df9f3e1902824b1774095058e2b71c4f41bac7712c71a3142.jpg,True,1300.0,956.0,JPEG,RGB,False,159318.0,,audio/msa/5dd4b38e8d0a591df9f3e1902824b1774095058e2b71c4f41bac7712c71a3142.wav,True,15.401625,24000,1,PCM_16,739322,
2ec95614c892d8efd5f5f7447e9bedb54cfd5f57d1f04cde790d4d691f63d07b,train,msa,Jordan,Religion & Spirituality,Rituals & Ceremonies,2,images/2ec95614c892d8efd5f5f7447e9bedb54cfd5f57d1f04cde790d4d691f63d07b.jpg,True,1280.0,720.0,JPEG,RGB,False,104529.0,,audio/msa/2ec95614c892d8efd5f5f7447e9bedb54cfd5f57d1f04cde790d4d691f63d07b.wav,True,15.721625,24000,1,PCM_16,754682,
350f2539218cfa46b111876775cbf45e4d84a117b1d04d13647b817a281b5c5e,train,msa,Jordan,"History, Geography & National Identity",Geography & Cultural Regions,2,images/350f2539218cfa46b111876775cbf45e4d84a117b1d04d13647b817a281b5c5e.jpg,True,1280.0,853.0,JPEG,RGB,False,117673.0,,audio/msa/350f2539218cfa46b111876775cbf45e4d84a117b1d04d13647b817a281b5c5e.wav,True,20.830958333333335,24000,1,PCM_16,999930,
38fdab2265ae0e4f627ce2b3f22dd1cb842b8fb84752d14916bb5a97811be1a8,train,msa,Jordan,"People, Society & Education",Community & Civic Life,1,images/38fdab2265ae0e4f627ce2b3f22dd1cb842b8fb84752d14916bb5a97811be1a8.jpg,True,1300.0,956.0,JPEG,RGB,False,220028.0,,audio/msa/38fdab2265ae0e4f627ce2b3f22dd1cb842b8fb84752d14916bb5a97811be1a8.wav,True,18.046958333333333,24000,1,PCM_16,866298,
fdbd265a0aa053d0bbf60ca1f0267ac4c8bbad36356c4729c0cd2ffa08f73db2,train,msa,Jordan,Food & Cooking,Beverages,1,images/fdbd265a0aa053d0bbf60ca1f0267ac4c8bbad36356c4729c0cd2ffa08f73db2.jpg,True,1300.0,1028.0,JPEG,RGB,False,238054.0,,audio/msa/fdbd265a0aa053d0bbf60ca1f0267ac4c8bbad36356c4729c0cd2ffa08f73db2.wav,True,15.806958333333334,24000,1,PCM_16,758778,
8a58033a0dca36d8c47e74b8d171b360f91bb77a6ddfcb70ee93af6f20bb36be,train,msa,Jordan,Food & Cooking,Beverages,1,images/8a58033a0dca36d8c47e74b8d171b360f91bb77a6ddfcb70ee93af6f20bb36be.jpg,True,1300.0,1065.0,JPEG,RGB,False,146414.0,,audio/msa/8a58033a0dca36d8c47e74b8d171b360f91bb77a6ddfcb70ee93af6f20bb36be.wav,True,20.137625,24000,1,PCM_16,966650,
0905c40fff49455c79b5fb2f59e34cdb8d5b413a8fc13126dfe45d666b3939a6,train,msa,Jordan,Vehicles & Transportation,Water Transport,1,images/0905c40fff49455c79b5fb2f59e34cdb8d5b413a8fc13126dfe45d666b3939a6.jpg,True,1500.0,1000.0,JPEG,RGB,False,187702.0,,audio/msa/0905c40fff49455c79b5fb2f59e34cdb8d5b413a8fc13126dfe45d666b3939a6.wav,True,16.702958333333335,24000,1,PCM_16,801786,
6638f4d5fa466d795236458def3cedb5cc63dca6cf3f6c719f5d4c6d17511559,train,msa,Jordan,"Culture, Arts & Entertainment",Film & Animation,0,images/6638f4d5fa466d795236458def3cedb5cc63dca6cf3f6c719f5d4c6d17511559.jpg,True,1280.0,720.0,JPEG,RGB,False,235393.0,,audio/msa/6638f4d5fa466d795236458def3cedb5cc63dca6cf3f6c719f5d4c6d17511559.wav,True,20.788291666666666,24000,1,PCM_16,997882,
05d8e94428681e32f734af86d3d4b3f96ac0169377adb7a70faf6a35164202fc,train,msa,Jordan,"Objects, Materials & Clothing",Everyday Objects,2,images/05d8e94428681e32f734af86d3d4b3f96ac0169377adb7a70faf6a35164202fc.jpg,True,1300.0,957.0,JPEG,RGB,False,108081.0,,audio/msa/05d8e94428681e32f734af86d3d4b3f96ac0169377adb7a70faf6a35164202fc.wav,True,20.308291666666666,24000,1,PCM_16,974842,
629a7c1b98be4d91ddf28a35f60fe40f817dd333b857ea6c838870a1ef929a37,train,msa,Jordan,"Culture, Arts & Entertainment",Music,1,images/629a7c1b98be4d91ddf28a35f60fe40f817dd333b857ea6c838870a1ef929a37.jpg,True,736.0,1103.0,JPEG,RGB,False,79629.0,,audio/msa/629a7c1b98be4d91ddf28a35f60fe40f817dd333b857ea6c838870a1ef929a37.wav,True,18.185625,24000,1,PCM_16,872954,
76a9ae14cdc3a073c789c134c769f43d47ee08df8c239aab847f1731df9b90c1,train,msa,Jordan,Sports & Recreation,Outdoor Activities,0,images/76a9ae14cdc3a073c789c134c769f43d47ee08df8c239aab847f1731df9b90c1.jpg,True,1200.0,800.0,JPEG,RGB,False,77336.0,,audio/msa/76a9ae14cdc3a073c789c134c769f43d47ee08df8c239aab847f1731df9b90c1.wav,True,14.089625,24000,1,PCM_16,676346,
